"","ingredient","date","plans","plans_pa_free","plans_pa_only","covering_plans","uncovered_plans","prop_covering_plans_pa_free","prop_all_plans_pa_free","any_pa_free_enrollment","pa_only_enrollment","total_enrollment","uncovered_enrollment","prop_apf","prop_pao","prop_uncov","generic","combination_totalnumber","first_approval_date","first_appearance_date","first_generic_approval_date","branded_approvals","generic_approvals","date_10_percent_g","date_50_percent_g","total_ndcs","anda_ndcs","nda_ndcs","nda_authorized_generic_ndcs","approval_date1","reform","conversion_date","period","conversion_period","ingredient_id"
"3347","NALOXEGOL OXALATE",2019-06-30,381,304,0,304,77,1,0.797900262467192,36345902,0,45486150.1666667,9140248.16666666,0.799054258644099,0,0.200945741355901,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,608,0,608,0,NA,0,NA,22,0,205
"3348","NALOXEGOL OXALATE",2019-12-31,381,302,0,302,79,1,0.792650918635171,36799966.1666667,0,46040144.8333333,9240178.66666667,0.799301702891761,0,0.200698297108239,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,604,0,604,0,NA,0,NA,23,0,205
"3349","NALOXEGOL OXALATE",2020-06-30,381,302,0,302,79,1,0.792650918635171,37921429,0,47111324,9189895,0.804932355541525,0,0.195067644458475,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,604,0,604,0,NA,0,NA,24,0,205
"3350","NALOXEGOL OXALATE",2020-12-31,387,314,0,314,73,1,0.811369509043928,38441093.3333333,0,47655291.1666667,9214197.83333333,0.806649007743796,0,0.193350992256204,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,628,0,628,0,NA,0,NA,25,0,205
"3351","NALOXEGOL OXALATE",2021-06-30,387,319,0,319,68,1,0.824289405684755,39334214.5,0,48524595.8333333,9190381.33333334,0.810603650056161,0,0.189396349943839,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,638,0,638,0,NA,0,NA,26,0,205
"3352","NALOXEGOL OXALATE",2021-12-31,392,392,0,392,0,1,1,41615552,0,49099205.1666667,7483653.16666666,0.847580971193658,0,0.152419028806342,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,784,0,784,0,NA,0,NA,27,0,205
"3353","NALOXEGOL OXALATE",2022-06-30,392,392,0,392,0,1,1,42526696.5,0,49987567.8333333,7460871.33333334,0.850745462187536,0,0.149254537812464,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,784,0,784,0,NA,0,NA,28,0,205
"3354","NALOXEGOL OXALATE",2022-12-31,411,411,0,411,0,1,1,43035827.5,0,50588557.6666667,7552730.16666666,0.850702796936169,0,0.149297203063831,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,822,0,822,0,NA,0,NA,29,0,205
"3355","NALOXEGOL OXALATE",2023-06-30,411,411,0,411,0,1,1,43820938.3333333,0,51451040,7630101.66666666,0.851701701915711,0,0.148298298084289,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,822,0,822,0,NA,0,NA,30,0,205
"3356","NALOXEGOL OXALATE",2023-12-31,458,458,0,458,0,1,1,44458853,0,52175579.5,7716726.5,0.852100799378759,0,0.147899200621241,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,916,0,916,0,NA,0,NA,31,0,205
"3357","NALOXEGOL OXALATE",2024-06-30,458,458,0,458,0,1,1,45132522.6666667,0,54020465.5,8887942.83333334,0.835470821084773,0,0.164529178915227,0,0,2014-09-16,2015-12-31,NA,1,NA,NA,NA,916,0,916,0,NA,0,NA,32,0,205
"3358","NEBIVOLOL HYDROCHLORIDE",2008-12-31,307,292,0,292,15,1,0.95114006514658,23752125,0,25951226.6666667,2199101.66666667,0.915260203499693,0,0.0847397965003068,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,876,0,876,0,NA,0,2022-06-30,1,27,206
"3359","NEBIVOLOL HYDROCHLORIDE",2009-06-30,307,307,0,307,0,1,1,24389238.1666667,0,26653969.6666667,2264731.5,0.915032112352395,0,0.0849678876476048,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,921,0,921,0,NA,0,2022-06-30,2,27,206
"3360","NEBIVOLOL HYDROCHLORIDE",2009-12-31,280,280,0,280,0,1,1,24708944,0,27131141,2422197,0.9107226268147,0,0.0892773731853002,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1120,0,1120,0,NA,0,2022-06-30,3,27,206
"3361","NEBIVOLOL HYDROCHLORIDE",2010-06-30,280,280,0,280,0,1,1,25197939.3333333,0,27570400.8333333,2372461.5,0.913948965981966,0,0.086051034018034,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1120,0,1120,0,NA,0,2022-06-30,4,27,206
"3362","NEBIVOLOL HYDROCHLORIDE",2010-12-31,250,250,0,250,0,1,1,25030234.6666667,0,28123328.8333333,3093094.16666666,0.890016783397257,0,0.109983216602743,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1000,0,1000,0,NA,0,2022-06-30,5,27,206
"3363","NEBIVOLOL HYDROCHLORIDE",2011-06-30,250,250,0,250,0,1,1,26284297.5,0,29152285.8333333,2867988.33333333,0.901620464695979,0,0.0983795353040211,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1000,0,1000,0,NA,0,2022-06-30,6,27,206
"3364","NEBIVOLOL HYDROCHLORIDE",2011-12-31,236,231,0,231,5,1,0.978813559322034,26764671.1666667,0,29724917.1666667,2960246,0.900411968066993,0,0.0995880319330074,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,924,0,924,0,NA,0,2022-06-30,7,27,206
"3365","NEBIVOLOL HYDROCHLORIDE",2012-06-30,236,236,0,236,0,1,1,27830900.6666667,0,31370864.8333333,3539964.16666666,0.887157584418736,0,0.112842415581264,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,944,0,944,0,NA,0,2022-06-30,8,27,206
"3366","NEBIVOLOL HYDROCHLORIDE",2012-12-31,263,263,0,263,0,1,1,28346570,0,32050503.1666667,3703933.16666667,0.884434476819108,0,0.115565523180892,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1052,0,1052,0,NA,0,2022-06-30,9,27,206
"3367","NEBIVOLOL HYDROCHLORIDE",2013-06-30,263,263,0,263,0,1,1,29364922.5,0,35122292.5,5757370,0.836076474791616,0,0.163923525208384,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1052,0,1052,0,NA,0,2022-06-30,10,27,206
"3368","NEBIVOLOL HYDROCHLORIDE",2013-12-31,317,313,0,313,4,1,0.987381703470032,29853089.6666667,0,35932131.6666667,6079042,0.830818776453517,0,0.169181223546483,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1252,0,1252,0,NA,0,2022-06-30,11,27,206
"3369","NEBIVOLOL HYDROCHLORIDE",2014-06-30,317,317,0,317,0,1,1,30819359.6666667,0,37296148.6666667,6476789,0.826341613503149,0,0.173658386496851,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1268,0,1268,0,NA,0,2022-06-30,12,27,206
"3370","NEBIVOLOL HYDROCHLORIDE",2014-12-31,313,265,0,265,48,1,0.846645367412141,31130591.8333333,0,37953172.5,6822580.66666667,0.820236880944099,0,0.179763119055902,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1060,0,1060,0,NA,0,2022-06-30,13,27,206
"3371","NEBIVOLOL HYDROCHLORIDE",2015-06-30,313,265,0,265,48,1,0.846645367412141,31899369.6666667,0,39124221.6666667,7224852,0.815335572383911,0,0.184664427616089,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1060,0,1060,0,NA,0,2022-06-30,14,27,206
"3372","NEBIVOLOL HYDROCHLORIDE",2015-12-31,308,277,0,277,31,1,0.899350649350649,32460863,0,39712338.3333333,7251475.33333334,0.817399940732106,0,0.182600059267894,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1108,0,1108,0,NA,0,2022-06-30,15,27,206
"3373","NEBIVOLOL HYDROCHLORIDE",2016-06-30,308,277,0,277,31,1,0.899350649350649,33854186.6666667,0,40823603.6666667,6969417,0.829279721190056,0,0.170720278809944,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1108,0,1108,0,NA,0,2022-06-30,16,27,206
"3374","NEBIVOLOL HYDROCHLORIDE",2016-12-31,307,270,0,270,37,1,0.879478827361563,33591815.1666667,0,41414834.3333333,7823019.16666667,0.811105868402081,0,0.188894131597919,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1080,0,1080,0,NA,0,2022-06-30,17,27,206
"3375","NEBIVOLOL HYDROCHLORIDE",2017-06-30,307,270,0,270,37,1,0.879478827361563,34799945.3333333,0,42422643.3333333,7622698,0.820315345743425,0,0.179684654256575,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1080,0,1080,0,NA,0,2022-06-30,18,27,206
"3376","NEBIVOLOL HYDROCHLORIDE",2017-12-31,360,288,0,288,72,1,0.8,34677774.5,0,42975235.6666667,8297461.16666666,0.806924591850406,0,0.193075408149594,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1152,0,1152,0,NA,0,2022-06-30,19,27,206
"3377","NEBIVOLOL HYDROCHLORIDE",2018-06-30,360,288,0,288,72,1,0.8,35422271.5,0,43940940.8333333,8518669.33333334,0.80613366095996,0,0.19386633904004,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1152,0,1152,0,NA,0,2022-06-30,20,27,206
"3378","NEBIVOLOL HYDROCHLORIDE",2018-12-31,381,308,0,308,73,1,0.808398950131234,36104291,0,44439815.6666667,8335524.66666666,0.812431160174254,0,0.187568839825746,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1232,0,1232,0,NA,0,2022-06-30,21,27,206
"3379","NEBIVOLOL HYDROCHLORIDE",2019-06-30,381,308,0,308,73,1,0.808398950131234,36364145.1666667,0,45486150.1666667,9122005,0.799455329444767,0,0.200544670555233,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1232,0,1232,0,NA,0,2022-06-30,22,27,206
"3380","NEBIVOLOL HYDROCHLORIDE",2019-12-31,381,309,0,309,72,1,0.811023622047244,36860877.3333333,0,46040144.8333333,9179267.5,0.800624704087504,0,0.199375295912496,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1236,0,1236,0,NA,0,2022-06-30,23,27,206
"3381","NEBIVOLOL HYDROCHLORIDE",2020-06-30,381,309,0,309,72,1,0.811023622047244,37974148.1666667,0,47111324,9137175.83333334,0.806051389399854,0,0.193948610600146,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1236,0,1236,0,NA,0,2022-06-30,24,27,206
"3382","NEBIVOLOL HYDROCHLORIDE",2020-12-31,387,319,0,319,68,1,0.824289405684755,38473142.6666667,0,47655291.1666667,9182148.5,0.807321531875927,0,0.192678468124073,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1276,0,1276,0,NA,0,2022-06-30,25,27,206
"3383","NEBIVOLOL HYDROCHLORIDE",2021-06-30,387,319,0,319,68,1,0.824289405684755,39334214.5,0,48524595.8333333,9190381.33333334,0.810603650056161,0,0.189396349943839,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1276,0,1276,0,NA,0,2022-06-30,26,27,206
"3384","NEBIVOLOL HYDROCHLORIDE",2021-12-31,392,321,0,321,71,1,0.818877551020408,39850479.6666667,0,49099205.1666667,9248725.5,0.811631869220585,0,0.188368130779415,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,1284,0,1284,0,NA,0,2022-06-30,27,27,206
"3385","NEBIVOLOL HYDROCHLORIDE",2022-06-30,392,325,0,325,67,1,0.829081632653061,41062058.5,0,49987567.8333333,8925509.33333334,0.821445416926616,0,0.178554583073384,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,2512,1300,1212,0,NA,0,2022-06-30,28,27,206
"3386","NEBIVOLOL HYDROCHLORIDE",2022-12-31,411,411,0,411,0,1,1,43035827.5,0,50588557.6666667,7552730.16666666,0.850702796936169,0,0.149297203063831,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,2496,1644,852,0,NA,0,2022-06-30,29,27,206
"3387","NEBIVOLOL HYDROCHLORIDE",2023-06-30,411,411,0,411,0,1,1,43820938.3333333,0,51451040,7630101.66666666,0.851701701915711,0,0.148298298084289,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,2496,1644,852,0,NA,0,2022-06-30,30,27,206
"3388","NEBIVOLOL HYDROCHLORIDE",2023-12-31,458,458,0,458,0,1,1,44458853,0,52175579.5,7716726.5,0.852100799378759,0,0.147899200621241,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,2060,1832,228,0,NA,0,2022-06-30,31,27,206
"3389","NEBIVOLOL HYDROCHLORIDE",2024-06-30,458,458,0,458,0,1,1,45132522.6666667,0,54020465.5,8887942.83333334,0.835470821084773,0,0.164529178915227,1,1,2007-12-17,2008-12-31,2015-04-16,1,16,2022-06-30,2022-06-30,2060,1832,228,0,NA,0,2022-06-30,32,27,206
"3390","NEDOSIRAN SODIUM",2024-06-30,458,49,20,69,389,0.710144927536232,0.106986899563319,22397020.3333333,4857438.83333333,54020465.5,26766006.3333333,0.414602505291876,0.0899184927114953,0.495479001996629,0,0,2023-09-29,2024-06-30,NA,1,NA,NA,NA,207,0,207,0,NA,0,NA,32,0,207
"3391","NERATINIB MALEATE",2018-06-30,360,60,300,360,0,0.166666666666667,0.166666666666667,23789912.6666667,13203675,43940940.8333333,6947353.16666666,0.541406538310162,0.300486852343038,0.158106609346799,0,0,2017-07-17,2018-06-30,NA,1,NA,NA,NA,360,0,360,0,NA,0,NA,20,0,208
"3392","NERATINIB MALEATE",2018-12-31,381,46,335,381,0,0.120734908136483,0.120734908136483,23446629.1666667,13987702.1666667,44439815.6666667,7005484.33333333,0.527604104898515,0.314756079808822,0.157639815292663,0,0,2017-07-17,2018-06-30,NA,1,NA,NA,NA,381,0,381,0,NA,0,NA,21,0,208
